frame_id,vehicle_id,x1,y1,x2,y2
278,161,1542,578,1581,604
279,142,1486,353,1525,380
279,161,1536,578,1575,604
281,109,1238,333,1277,361
281,142,1497,355,1537,382
282,109,1245,333,1283,362
282,142,1502,355,1543,383
282,161,1518,575,1558,602
283,142,1509,356,1549,383
283,161,1512,574,1551,601
284,142,1515,356,1555,383
284,161,1507,574,1546,601
285,161,1502,574,1539,600
285,163,1042,208,1084,236
286,142,1525,357,1568,386
286,161,1496,573,1534,599
286,163,1048,207,1089,236
287,142,1533,359,1573,386
287,161,1491,573,1528,599
287,163,1053,207,1094,236
288,142,1539,359,1579,386
288,161,1484,572,1523,599
289,161,1479,572,1517,599
290,142,1551,361,1593,389
290,161,1473,572,1511,598
291,142,1557,361,1599,389
291,161,1467,571,1506,598
292,142,1563,362,1605,389
292,197,404,320,443,347
293,142,1569,362,1611,390
293,161,1455,570,1494,597
293,197,407,321,446,347
294,161,1450,569,1488,596
294,197,418,320,457,346
295,142,1582,365,1622,392
295,161,1444,569,1483,596
295,197,425,320,464,346
296,142,1589,366,1628,392
296,156,1240,366,1280,392
296,161,1439,569,1477,595
296,197,431,319,469,346
297,142,1595,367,1635,393
297,156,1248,366,1289,392
297,161,1433,568,1471,595
298,138,759,596,798,618
298,142,1600,367,1641,394
298,161,1428,568,1466,594
298,197,447,319,484,344
299,138,755,596,793,618
299,142,1606,368,1647,395
299,156,1265,368,1305,394
299,161,1421,566,1460,594
299,197,454,319,490,344
300,109,1357,342,1394,370
300,142,1613,369,1652,395
300,156,1273,368,1314,394
300,161,1416,565,1455,593
301,109,1363,343,1401,370
301,142,1619,369,1659,396
301,156,1281,369,1323,396
301,161,1410,565,1449,593
302,142,1624,370,1665,397
302,156,1289,370,1332,398
302,161,1404,565,1443,593
302,197,475,318,512,343
303,138,738,596,778,619
303,142,1631,371,1671,397
303,156,1298,371,1341,399
303,161,1399,565,1437,592
303,197,481,318,518,343
304,138,734,596,774,619
304,142,1637,371,1677,398
304,156,1307,372,1349,400
