frame_id,x1,y1,x2,y2,confidence
220,816,243,902,328,0.9599136114120485
220,616,67,657,105,0.9805354475975036
220,334,639,554,872,0.9981004595756532
220,678,45,723,81,0.9789645075798036
220,536,91,585,130,0.9805126190185548
220,620,67,661,105,0.973853349685669
220,642,0,676,25,0.938289999961853
220,757,146,823,209,0.9684367775917052
221,759,149,827,212,0.9652579426765442
221,508,170,594,263,0.954014778137207
221,620,177,690,246,0.9861121773719788
221,595,6,627,32,0.9410902857780457
221,536,50,576,82,0.9628913402557372
221,423,140,490,199,0.976487398147583
221,592,308,683,400,0.9913533329963684
221,819,246,906,332,0.9549909234046936
221,617,70,657,108,0.9893786311149596
221,318,663,544,903,0.9960535764694214
221,680,47,725,82,0.982823610305786
221,536,93,586,133,0.9828886985778807
221,534,47,573,79,0.9664114713668824
221,644,0,678,26,0.9493364095687866
222,758,151,827,214,0.9818168878555298
222,618,180,691,250,0.9725950360298156
222,595,6,628,32,0.9483003616333008
222,423,140,490,199,0.969398319721222
222,820,249,911,339,0.98600035905838
222,617,70,658,109,0.9899343848228456
222,300,680,536,937,0.9978360533714294
222,590,313,683,409,0.9922441840171814
222,680,48,727,84,0.9827613234519958
222,535,93,586,135,0.9815450310707092
222,533,48,572,79,0.9747312068939208
222,645,0,679,26,0.9602487087249756
222,505,170,590,265,0.955660045146942
223,762,154,830,216,0.9839979410171508
223,507,175,593,269,0.9601873755455016
223,617,183,692,254,0.987248957157135
223,595,7,627,33,0.9435253143310548
223,535,89,584,130,0.986125648021698
223,422,140,490,199,0.9708106517791748
223,586,321,687,418,0.9949357509613036
223,825,254,912,347,0.9736116528511048
223,617,74,658,112,0.9900882840156556
223,279,708,529,972,0.996614158153534
223,682,48,730,86,0.9837751984596252
223,534,50,573,80,0.976133108139038
223,646,0,680,27,0.9628138542175292
224,764,156,832,216,0.9867588877677916
224,618,186,691,259,0.9915198683738708
224,594,7,626,34,0.947727918624878
224,535,93,585,135,0.9880784153938292
224,586,325,687,428,0.9933388829231262
224,423,140,490,199,0.9753292798995972
224,823,257,916,354,0.9882028698921204
224,616,75,659,113,0.990342140197754
224,254,727,515,1009,0.9981474876403807
224,683,51,729,86,0.9844091534614564
224,533,52,573,81,0.971315860748291
224,645,0,681,28,0.9727321863174438
224,505,177,590,269,0.9393900036811828
224,610,34,646,60,0.9000935554504395
225,765,157,834,219,0.9870787858963012
225,618,188,691,262,0.9942651391029358
225,595,8,627,35,0.9595068097114564
225,537,93,586,135,0.9903811812400818
225,580,330,685,439,0.9925292134284972
225,423,140,491,200,0.9829896688461304
225,824,261,918,358,0.9912428855895996
225,616,75,659,114,0.9906401634216307
225,234,754,503,1047,0.9980127811431884
225,683,52,729,88,0.9821021556854248
225,532,53,573,83,0.9757918119430542
225,645,0,681,29,0.9710776805877686
225,501,178,587,271,0.931981325149536
226,769,160,839,222,0.9899705052375792
226,618,79,658,116,0.9864458441734314
226,616,193,690,265,0.9953330159187316
226,595,9,629,36,0.9593120217323304
226,537,95,587,135,0.9905861020088196
226,577,336,683,445,0.9926891922950744
226,422,140,491,199,0.9816869497299194
226,826,264,920,362,0.9902538657188416
226,213,777,493,1075,0.997603476047516
226,685,53,731,91,0.9841145277023317
226,532,54,575,85,0.9804335236549376
226,648,1,685,29,0.9717930555343628
226,607,38,644,67,0.9072933793067932
227,772,161,839,225,0.9878360629081726
227,611,48,652,81,0.9013981819152832
227,619,79,658,117,0.984078884124756
227,617,199,694,269,0.9936169385910034
227,596,10,631,37,0.9595852494239808
227,537,95,586,136,0.9900621175765992
227,576,342,683,459,0.994024693965912
227,422,140,491,199,0.9846024513244628
227,830,267,921,366,0.9938151836395264
227,189,807,481,1077,0.9966525435447692
227,686,55,730,93,0.9872165322303772
227,533,55,575,85,0.9752188324928284
227,649,1,685,29,0.9678207039833068
227,606,39,645,70,0.916522741317749
228,772,165,842,229,0.9887776970863342
228,500,192,590,282,0.9369465708732604
228,612,48,652,81,0.914307713508606
228,620,81,659,119,0.97434401512146
228,616,204,695,273,0.991105020046234
228,596,10,631,37,0.9550787806510924
228,537,95,586,136,0.9906287789344788
228,572,351,682,468,0.9831716418266296
228,423,140,491,198,0.9846245050430298
228,830,269,925,370,0.987634301185608
228,194,839,467,1056,0.9930914640426636
228,687,55,730,93,0.9858539700508118
228,534,56,574,86,0.9642893075942992
228,651,2,686,29,0.965869665145874
228,607,41,646,71,0.9153982400894164
229,774,166,845,232,0.9907311797142028
229,613,49,651,82,0.957946240901947
229,620,82,658,120,0.9782796502113342
229,618,208,695,280,0.9919568300247192
229,596,11,629,38,0.9574759006500244
229,536,69,581,106,0.9897745847702026
229,569,361,681,474,0.9939298629760742
229,423,140,492,199,0.984565258026123
229,832,274,925,377,0.9874998927116394
229,173,870,447,1076,0.9947025179862976
229,495,191,589,289,0.9374752044677734
229,688,57,733,95,0.9855807423591614
229,651,2,687,30,0.9724958539009094
229,610,44,646,75,0.945105254650116
230,775,167,848,234,0.988830268383026
230,496,197,589,289,0.9260082840919496
230,612,51,651,84,0.9464895129203796
230,619,83,658,122,0.9771078824996948
230,616,209,695,287,0.9874162077903748
230,596,12,630,38,0.962541162967682
230,563,369,678,488,0.9914444088935852
230,423,140,492,198,0.9847061038017272
230,832,277,930,381,0.9911082983016968
230,689,60,733,98,0.9865074157714844
230,534,57,576,88,0.9784337878227234
230,652,4,686,32,0.9684314131736756
230,534,103,587,147,0.9913241863250732
230,163,902,435,1078,0.995677649974823
230,610,46,647,76,0.9398560523986816
230,610,51,648,83,0.9341093301773072
231,777,168,849,237,0.969007968902588
231,495,202,588,295,0.958389937877655
231,620,87,659,124,0.9745894074440002
231,616,211,697,293,0.9862682819366456
231,596,12,630,39,0.9504724144935608
231,537,73,581,108,0.98892080783844
231,561,375,673,495,0.98170268535614
231,423,139,491,198,0.9774001240730286
231,834,282,932,385,0.9872217774391174
231,691,63,735,100,0.9859740138053894
231,536,59,575,88,0.963311731815338
231,651,5,686,32,0.9622653722763062
231,156,936,412,1079,0.9942301511764526
231,611,48,646,76,0.9332340955734252
231,612,53,648,84,0.951592981815338
232,782,171,850,238,0.9809823036193848
232,494,205,587,302,0.9397526383399964
232,618,91,659,126,0.9541668891906738
232,616,217,696,298,0.9859906435012816
232,596,14,630,39,0.9299857020378112
232,537,65,580,98,0.9832467436790466
232,556,383,672,513,0.9614660739898682
232,423,140,492,199,0.984459400177002
232,835,286,935,391,0.9944855570793152
232,617,89,657,123,0.9856614470481871
232,592,14,627,40,0.9403138756752014
232,692,66,736,102,0.9859592318534852
232,536,107,588,151,0.9880287051200868
232,652,7,687,33,0.9562916159629822
232,160,982,389,1079,0.9735749363899232
232,610,56,647,86,0.9048190116882324
233,784,175,853,242,0.9699708819389344
233,620,91,661,127,0.9494390487670898
233,615,222,696,304,0.9840688109397888
233,595,15,630,40,0.9428945183753968
233,538,62,579,96,0.9818031787872314
233,550,395,666,521,0.9880069494247437
233,423,141,491,200,0.9782640337944032
233,836,289,936,396,0.995438039302826
233,619,90,658,126,0.9897435307502748
233,488,204,584,307,0.9364137649536132
233,692,67,737,103,0.983429789543152
233,536,108,588,153,0.9911898374557496
233,652,8,687,34,0.946009635925293
233,150,1016,355,1079,0.9270866513252258
234,786,178,854,246,0.9884705543518066
234,621,92,661,129,0.9508949518203736
234,616,231,695,310,0.9890689253807068
234,595,14,630,41,0.946087121963501
234,543,406,666,535,0.9923301339149476
234,423,141,491,200,0.9859262704849244
234,538,63,580,98,0.9807597994804382
234,840,294,939,402,0.9940451383590698
234,619,92,657,128,0.9907061457633972
234,487,207,584,313,0.9523494243621826
234,693,69,739,104,0.9872402548789978
234,536,111,587,154,0.9910199046134948
234,654,9,687,34,0.9480820298194884
234,487,207,585,313,0.9473363161087036
235,787,181,857,251,0.9804968237876892
235,615,234,697,317,0.9925602674484252
235,595,15,631,42,0.9559245705604552
235,536,64,580,101,0.9886186122894288
235,423,142,491,200,0.9892923831939696
235,841,301,940,407,0.9928037524223328
235,620,92,659,129,0.992867350578308
235,536,422,660,542,0.9949811100959778
235,653,11,688,36,0.9509970545768738
235,535,111,586,155,0.98991721868515
235,695,69,742,106,0.9845081567764282
236,788,182,858,254,0.983774960041046
236,614,241,698,321,0.9907913208007812
236,595,13,632,43,0.9671557545661926
236,528,422,659,563,0.9893548488616944
236,423,141,490,199,0.9878559708595276
236,538,64,581,100,0.9593003988265992
236,841,306,942,413,0.9940000772476196
236,621,94,660,131,0.992086946964264
236,482,218,580,323,0.9749101996421814
236,652,12,688,37,0.962362825870514
236,536,113,586,157,0.9898421168327332
236,696,68,744,107,0.9840891361236572
237,790,182,862,257,0.9548768997192384
237,615,245,697,327,0.987956702709198
237,595,12,634,44,0.9670024514198304
237,536,65,581,104,0.9866214990615844
237,526,424,655,573,0.968392848968506
237,423,141,491,200,0.9881798028945924
237,841,307,945,421,0.991297960281372
237,622,94,661,133,0.9924466609954834
237,653,11,688,37,0.9625673294067384
237,535,112,587,159,0.9895069003105164
237,698,70,746,110,0.9815218448638916
237,480,216,581,328,0.9408103823661804
238,791,188,862,258,0.976266384124756
238,620,66,663,103,0.9477084279060364
238,624,95,663,135,0.9881787896156312
238,615,248,697,333,0.9891213774681092
238,596,14,636,49,0.9745913743972778
238,536,67,582,105,0.9885851740837096
238,513,447,652,590,0.9876678586006165
238,423,141,491,200,0.9902352094650269
238,845,313,947,425,0.993417739868164
238,652,13,688,39,0.972253918647766
238,535,113,587,162,0.9924261569976808
238,700,72,747,112,0.9838213920593262
239,793,192,866,262,0.974648118019104
239,622,68,661,101,0.9395503401756288
239,626,98,664,136,0.987095594406128
239,614,254,697,339,0.9876415729522704
239,599,16,639,49,0.9626678824424744
239,535,67,582,106,0.9877501130104064
239,423,140,491,200,0.990632176399231
239,847,318,949,431,0.9913076758384703
239,510,458,648,604,0.9865790009498596
239,652,14,688,39,0.9659373760223388
239,534,114,587,163,0.992215096950531
239,701,74,748,114,0.9861829280853271
239,601,17,641,50,0.9452871084213256
240,795,194,869,265,0.9799895882606506
240,619,65,662,100,0.9623305797576904
240,626,96,668,137,0.9855624437332152
240,612,259,699,348,0.9928499460220336
240,598,15,640,50,0.9646366834640504
240,533,68,583,107,0.9883731007575988
240,423,140,491,199,0.9917033314704896
240,848,323,951,435,0.9947816729545592
240,503,463,646,618,0.9936969876289368
240,653,13,689,39,0.9684205651283264
240,533,117,589,165,0.9928885102272034
240,702,74,750,116,0.981858491897583
240,599,15,641,50,0.9172349572181702
240,473,225,580,338,0.9276323318481444
241,796,194,871,268,0.9797474145889282
241,623,69,661,99,0.9498074054718018
241,627,100,669,139,0.9828636050224304
241,613,265,697,355,0.992656409740448
241,597,13,639,48,0.928439199924469
241,534,70,583,107,0.9879199266433716
241,423,140,492,200,0.9917427897453308
241,848,326,953,445,0.9915208220481871
241,497,475,645,635,0.9961410164833068
241,654,13,691,40,0.9603464603424072
241,532,117,590,167,0.9937208890914916
241,702,75,751,118,0.9807886481285096
242,799,198,872,271,0.9783836007118224
242,622,70,660,100,0.9532697796821594
242,627,103,669,142,0.9796154499053956
242,611,269,696,364,0.9853067398071288
242,534,71,583,108,0.9891318678855896
242,423,141,491,199,0.9903036952018738
242,850,328,955,449,0.9941717982292176
242,486,485,642,651,0.995144784450531
242,656,12,692,41,0.9646306037902832
242,532,118,589,168,0.993765354156494
242,704,79,752,119,0.9825652837753296
243,799,201,876,275,0.9771544337272644
243,622,71,659,101,0.962457001209259
243,627,106,671,145,0.9842990636825562
243,609,274,693,368,0.977362096309662
243,533,73,581,110,0.9885435104370116
243,423,141,491,200,0.9873091578483582
243,608,274,693,368,0.9093736410140992
243,852,333,956,455,0.9874384999275208
243,479,498,641,671,0.995509386062622
243,465,239,573,356,0.9662825465202332
243,657,13,694,42,0.9684099555015564
243,533,120,590,170,0.9936360120773317
243,705,80,753,122,0.9826508164405824
244,801,204,878,278,0.9867347478866576
244,621,70,660,102,0.9583176970481871
244,629,109,671,147,0.9900692105293274
244,608,280,697,377,0.9936894178390504
244,533,73,583,112,0.9895323514938354
244,423,141,491,200,0.9896736145019532
244,468,511,633,689,0.9949876070022584
244,464,241,573,359,0.962551772594452
244,855,335,958,463,0.9827309250831604
244,657,13,697,44,0.9682415127754213
244,532,120,589,171,0.9934582114219666
244,706,81,754,125,0.9828037023544312
245,803,207,883,281,0.9876198768615724
245,622,70,661,102,0.9555270075798036
245,629,110,671,148,0.9887385368347168
245,606,286,694,385,0.9877824187278748
245,533,74,583,112,0.9901058077812196
245,423,140,492,200,0.9870116710662842
245,853,338,961,469,0.9927997589111328
245,617,72,658,104,0.9507583975791932
245,458,527,629,707,0.9947211742401124
245,459,245,572,367,0.9809975028038024
245,657,14,696,44,0.976736307144165
245,532,122,589,172,0.9934045672416688
245,707,82,755,125,0.9801241159439088
246,804,210,884,286,0.9905686974525452
246,620,70,661,105,0.9701792001724244
246,628,112,672,151,0.9904312491416932
246,602,294,693,393,0.9936654567718506
246,594,16,633,49,0.9356176257133484
246,533,75,581,113,0.989105761051178
246,424,140,492,200,0.9876355528831482
246,856,343,963,474,0.9908328652381896
246,451,537,625,730,0.9954301118850708
246,457,253,571,374,0.97325336933136
246,658,15,697,45,0.9692846536636353
246,531,124,588,175,0.992906928062439
246,708,84,757,127,0.9800572395324708
247,805,213,887,289,0.9875212907791138
247,620,71,663,107,0.962108314037323
247,629,116,673,154,0.9899669885635376
247,600,299,694,402,0.9706347584724426
247,597,17,636,52,0.968113660812378
247,534,76,582,115,0.9889510273933412
247,424,141,492,199,0.9863060712814332
247,855,348,964,479,0.9896345734596252
247,438,553,621,749,0.9904592037200928
247,453,257,571,380,0.9828020930290222
247,658,15,697,47,0.9581124782562256
247,532,129,587,178,0.9920859932899476
247,709,83,758,129,0.9752249717712402
248,811,218,887,293,0.9874706864356996
248,620,72,663,109,0.9261690974235536
248,629,117,674,155,0.9895774126052856
248,598,305,693,411,0.9552374482154846
248,598,18,639,54,0.9770827293395996
248,534,76,583,115,0.9896472096443176
248,424,140,492,199,0.9860510230064392
248,598,304,694,412,0.9648892283439636
248,856,356,967,486,0.9963422417640686
248,616,73,660,111,0.9579066634178162
248,426,565,612,774,0.994292974472046
248,655,16,697,48,0.9574962258338928
248,532,129,587,179,0.9929186701774596
248,710,84,759,128,0.9764770865440368
249,816,221,888,297,0.9921576976776124
249,620,73,662,111,0.9376453757286072
249,630,117,675,158,0.9907249808311462
249,594,311,695,421,0.9884684681892396
249,597,20,638,56,0.9807909727096558
249,533,77,582,116,0.9886327385902404
249,424,140,491,199,0.9894486665725708
249,857,363,969,494,0.9954743981361388
249,617,75,659,113,0.9351322054862976
249,410,579,605,796,0.9895681738853456
249,656,17,697,51,0.9640558958053588
249,531,130,588,183,0.99186509847641
249,449,265,567,390,0.960434079170227
249,711,86,761,130,0.9785497784614564
250,817,223,889,301,0.9865058064460754
250,620,76,662,116,0.9596401453018188
250,631,120,676,162,0.9901239275932312
250,593,316,689,431,0.9583322405815125
250,600,20,642,59,0.9860793948173524
250,534,77,581,118,0.9896259903907776
250,425,140,493,200,0.9865743517875672
250,593,315,690,432,0.908613622188568
250,859,367,970,499,0.992916226387024
250,397,600,600,821,0.9962714910507202
250,659,20,702,53,0.9621955156326294
250,531,132,588,186,0.990835189819336
250,445,266,564,397,0.9528944492340088
250,711,87,763,133,0.9751971960067748
251,820,225,893,305,0.9888245463371276
251,620,76,662,117,0.9600845575332642
251,631,121,678,164,0.9869797229766846
251,589,323,689,440,0.983282506465912
251,600,20,642,59,0.985106348991394
251,534,77,581,119,0.9875942468643188
251,425,139,492,199,0.9858732223510742
251,860,370,971,506,0.9954916834831238
251,626,113,670,154,0.9048641324043274
251,383,616,591,847,0.993280827999115
251,660,20,702,54,0.9530565142631532
251,532,134,588,189,0.9900646805763244
251,442,273,562,402,0.9253720641136168
251,713,88,764,134,0.9810737371444702
252,820,225,897,307,0.989443063735962
252,620,76,663,119,0.9760143160820008
252,631,123,678,167,0.9890809059143066
252,589,333,692,453,0.9742906093597412
252,601,23,642,59,0.9845207333564758
252,535,79,581,121,0.9879779815673828
252,425,140,492,200,0.9850063920021056
252,860,375,973,515,0.9936825037002563
252,368,630,582,876,0.9862362742424012
252,659,21,701,55,0.9465884566307068
252,531,137,589,192,0.9902418255805968
252,435,275,560,409,0.9797284007072448
252,714,90,767,137,0.9828905463218688
253,820,229,899,311,0.9907756447792052
253,620,79,663,122,0.9803549647331238
253,631,127,679,169,0.9910933375358582
253,586,340,691,461,0.9857624769210817
253,602,27,642,61,0.9810932278633118
253,534,80,580,123,0.9877410531044006
253,424,140,492,201,0.9834766387939452
253,861,383,976,520,0.9923905730247498
253,352,649,575,903,0.9935144186019896
253,660,24,701,57,0.9690303802490234
253,531,141,588,195,0.9902513027191162
253,434,282,558,415,0.9697586297988892
253,715,93,770,141,0.9832496047019958
254,824,232,902,314,0.9896462559700012
254,619,80,662,123,0.9808088541030884
254,632,131,679,172,0.99138343334198
254,603,28,642,63,0.9813820123672484
254,534,81,581,125,0.9892929792404176
254,425,140,492,200,0.975832223892212
254,582,345,686,471,0.9545548558235168
254,862,387,979,527,0.9714685678482056
254,334,665,565,938,0.9934852719306946
254,661,25,703,58,0.9729321002960204
254,532,145,588,197,0.9890215992927552
254,430,287,553,423,0.9804035425186156
254,717,96,771,142,0.9670456051826476
255,825,237,905,317,0.9886196851730348
255,618,81,662,124,0.9787465929985046
255,633,132,680,174,0.9895675778388976
255,582,356,687,481,0.9888675808906556
255,602,28,639,63,0.953559637069702
255,535,82,582,126,0.989205837249756
255,424,140,492,201,0.979013442993164
255,863,391,980,536,0.9918556213378906
255,317,688,557,972,0.9927708506584167
255,662,25,703,59,0.9578141570091248
255,531,148,588,199,0.9899048209190368
255,427,289,552,430,0.9844108819961548
255,719,99,774,145,0.9663249850273132
255,605,29,644,66,0.9788766503334044
256,828,242,907,321,0.9937496185302734
256,531,150,588,201,0.9909921884536744
256,617,81,662,123,0.979239821434021
256,632,133,680,176,0.9928211569786072
256,579,363,687,493,0.927573263645172
256,602,28,641,66,0.9802256226539612
256,535,83,583,129,0.9880287051200868
256,577,362,688,495,0.9457544088363647
256,425,139,492,200,0.9826971888542176
256,865,397,982,542,0.9874260425567628
256,296,716,547,1005,0.9962729215621948
256,663,27,703,60,0.9634584188461304
256,421,292,554,438,0.9712193608283995
256,720,100,776,148,0.9783326983451844
257,830,244,908,322,0.9936677813529968
257,532,151,588,203,0.9895004630088806
257,617,81,663,125,0.977760374546051
257,631,135,682,179,0.99086993932724
257,574,375,687,509,0.9931436777114868
257,601,29,641,68,0.9774632453918456
257,534,84,584,130,0.989266872406006
257,425,140,492,199,0.9826847910881042
257,868,403,984,547,0.9820543527603148
257,275,735,537,1045,0.997285008430481
257,663,28,704,61,0.955674648284912
257,722,103,776,150,0.9660660028457642
257,417,299,549,447,0.9758613705635072
258,833,248,908,326,0.9930341243743896
258,531,151,587,206,0.988131046295166
258,618,82,665,126,0.979838728904724
258,631,138,682,183,0.9926788806915284
258,570,387,687,517,0.9927896857261658
258,602,30,643,69,0.980620801448822
258,534,85,585,134,0.9892346858978271
258,425,140,491,200,0.9770421981811525
258,867,407,987,557,0.9944168329238892
258,252,762,522,1073,0.9974406957626344
258,664,28,705,61,0.98771870136261
258,723,103,776,153,0.954979658126831
259,835,252,910,329,0.9919657707214355
259,616,83,664,127,0.9745340943336488
259,630,139,683,184,0.9922742247581482
259,565,396,685,535,0.993791401386261
259,605,32,644,69,0.9789547920227052
259,533,86,585,135,0.9888260364532472
259,424,140,491,201,0.9784024357795716
259,868,411,988,565,0.993635892868042
259,231,786,517,1074,0.9966028928756714
259,665,31,704,63,0.966460108757019
259,529,151,588,209,0.9907404184341432
259,411,311,542,461,0.9865282773971558
259,723,104,778,155,0.932418167591095
260,838,254,912,333,0.9776509404182434
260,632,140,683,187,0.9884666204452516
260,605,34,643,70,0.9807640314102172
260,533,88,585,136,0.9869511127471924
260,424,140,491,201,0.9809409976005554
260,868,415,989,572,0.98804771900177
260,615,88,665,133,0.9846128225326538
260,249,818,495,1038,0.9956629872322084
260,558,402,682,544,0.9928115010261536
260,666,30,705,62,0.9654468297958374
260,527,153,588,211,0.9898512363433838
260,402,314,540,470,0.9741108417510986
260,724,105,778,156,0.9433934092521667
261,838,257,915,334,0.9671136140823364
261,631,145,682,191,0.9933536052703856
261,604,34,643,74,0.985130488872528
261,533,90,585,138,0.9874488711357116
261,556,412,679,561,0.9761530160903932
261,424,140,491,202,0.98017156124115
261,870,419,992,582,0.9958308339118958
261,617,90,665,134,0.9847393035888672
261,222,847,485,1075,0.9954203963279724
261,666,30,706,64,0.969668745994568
261,527,154,589,214,0.9885741472244264
261,727,109,779,157,0.9712193608283995
261,399,319,535,477,0.9754377007484436
262,838,258,918,339,0.9553424715995787
262,632,148,683,194,0.9938690066337584
262,603,36,642,75,0.9860298037528992
262,533,92,586,140,0.9884008169174194
262,548,425,678,576,0.9841843843460084
262,424,141,491,201,0.9859246611595154
262,871,426,995,590,0.9947953820228576
262,617,92,666,138,0.9846529364585876
262,205,874,476,1076,0.9919894337654114
262,666,30,706,65,0.9540963768959044
262,527,158,588,217,0.9803005456924438
262,729,110,781,159,0.9790159463882446
262,392,323,537,486,0.9930444359779358
263,633,149,684,195,0.9946306943893432
263,604,37,643,76,0.9861764311790466
263,534,94,586,140,0.9860636591911316
263,540,435,675,592,0.9602597951889038
263,424,140,491,202,0.9805380702018738
263,872,432,997,599,0.991030216217041
263,617,96,667,140,0.9789468050003052
263,536,432,670,592,0.9478745460510254
263,667,32,707,66,0.9610522389411926
263,840,259,921,343,0.9807314276695251
263,526,160,588,219,0.9930781722068788
263,204,909,456,1078,0.9923560619354248
263,730,111,783,162,0.9805408120155334
263,384,333,532,496,0.960197389125824
264,526,166,589,223,0.99026221036911
264,633,153,685,199,0.995879054069519
264,604,39,643,77,0.986215591430664
264,533,96,586,142,0.989621877670288
264,533,444,670,608,0.992146909236908
264,423,141,491,202,0.9829193353652954
264,618,98,667,142,0.9869073629379272
264,873,441,1000,606,0.9928054213523864
264,669,35,708,67,0.9721426367759703
264,841,262,923,351,0.9842602610588074
264,202,946,440,1078,0.977956771850586
264,732,114,786,163,0.9889021515846252
264,378,342,532,508,0.9932199120521544
265,842,266,927,358,0.9653158187866212
265,619,98,668,142,0.9857431054115297
265,632,155,686,202,0.9962759017944336
265,605,39,644,78,0.9868692755699158
265,533,97,586,144,0.989229381084442
265,525,460,666,626,0.9926855564117432
265,423,141,491,202,0.9807471632957458
265,874,447,1000,617,0.9918196201324464
265,670,37,708,68,0.9748133420944214
265,526,167,588,225,0.9902001023292542
265,193,983,421,1079,0.9693889021873474
265,377,346,523,511,0.9708601236343384
265,733,114,790,165,0.9786110520362854
266,842,269,928,364,0.9823067784309388
266,527,170,588,228,0.9861544966697692
266,622,102,671,146,0.988519012928009
266,632,158,687,206,0.9962435960769652
266,606,41,645,80,0.9870823621749878
266,533,97,586,145,0.9902915358543396
266,519,471,665,643,0.9919631481170654
266,423,140,491,202,0.9802944660186768
266,200,1023,398,1079,0.9874193072319032
266,875,455,1000,628,0.9939380884170532
266,672,39,711,72,0.9719349145889282
266,734,114,793,167,0.9725267291069032
266,364,351,521,527,0.9937292337417604
267,842,272,929,367,0.9748370051383972
267,525,172,588,232,0.982231080532074
267,631,159,689,210,0.996435523033142
267,605,43,645,81,0.9871886372566224
267,531,100,585,148,0.991663932800293
267,505,486,659,662,0.9799988865852356
267,423,140,492,202,0.9826592206954956
267,621,106,671,154,0.9879583120346068
267,876,458,1003,635,0.9895907044410706
267,672,40,712,74,0.9776403903961182
267,734,118,795,171,0.9723715782165528
267,357,361,517,534,0.9907330274581908
268,844,274,931,370,0.9743501543998718
268,524,174,588,236,0.9895765781402588
268,631,161,689,212,0.99651837348938
268,603,42,645,82,0.9880643486976624
268,531,101,585,150,0.9920313358306884
268,498,497,656,684,0.9939140677452089
268,423,140,491,201,0.9849517941474916
268,620,108,671,157,0.9865902662277222
268,875,464,1004,643,0.9866158962249756
268,671,39,713,76,0.9797564148902892
268,736,120,797,172,0.9789426922798156
268,346,368,516,546,0.9930852651596068
269,845,278,934,373,0.991182804107666
269,632,166,690,215,0.9957265853881836
269,604,44,646,82,0.986048460006714
269,531,104,585,152,0.9926234483718872
269,423,140,491,201,0.986277997493744
269,620,109,671,157,0.9835984706878662
269,488,511,652,701,0.9898305535316468
269,522,177,588,241,0.978379487991333
269,875,473,1007,655,0.9937517046928406
269,672,40,714,77,0.9776558876037598
269,736,121,799,174,0.9715291261672974
269,338,377,513,555,0.9914509654045104
270,847,281,937,376,0.992556929588318
270,633,166,690,217,0.9941959381103516
270,532,105,586,156,0.9932624697685242
270,424,141,491,201,0.984291672706604
270,622,110,673,158,0.9853410124778748
270,476,524,649,723,0.994522213935852
270,521,179,587,245,0.984582543373108
270,672,42,714,77,0.9750070571899414
270,873,479,1008,669,0.9922162294387816
270,740,124,800,176,0.978878140449524
270,608,49,648,84,0.9864837527275084
270,334,383,505,566,0.9870861768722534
271,847,283,939,380,0.993371844291687
271,633,166,690,219,0.9944792985916138
271,608,50,648,84,0.9868218302726746
271,531,106,585,157,0.9938936829566956
271,423,141,492,201,0.9877243041992188
271,619,112,674,160,0.988937258720398
271,465,539,642,746,0.988137662410736
271,519,182,587,246,0.9892695546150208
271,673,43,716,77,0.9770258069038392
271,875,487,1008,677,0.9940767288208008
271,741,126,801,178,0.9838772416114808
272,849,288,938,384,0.9939224123954772
272,632,171,690,223,0.9950811862945556
272,530,108,586,157,0.9944104552268982
272,424,140,492,202,0.9829661846160888
272,619,113,674,162,0.9893419742584229
272,452,557,636,769,0.9921145439147948
272,519,183,587,249,0.9833031296730042
272,675,44,716,77,0.9763389825820924
272,875,498,1013,689,0.989336371421814
272,744,130,801,179,0.9782790541648864
272,608,51,650,85,0.988239288330078
272,313,395,496,589,0.9932803511619568
273,851,292,938,387,0.994123876094818
273,632,174,690,227,0.9951590895652772
273,530,110,586,160,0.9941410422325134
273,424,141,491,200,0.9822826981544496
273,620,113,674,163,0.9896665811538696
273,441,572,631,796,0.9742541909217834
273,518,187,586,253,0.9881381392478944
273,677,46,719,79,0.9736856818199158
273,875,501,1016,699,0.9903202652931212
273,300,402,487,600,0.97808575630188
273,744,134,802,181,0.984066128730774
273,608,53,650,86,0.9857487082481384
274,853,294,940,388,0.9942885637283324
274,634,175,690,228,0.9950169920921326
274,531,110,588,163,0.994586944580078
274,424,141,490,200,0.986854076385498
274,620,113,675,165,0.9889472723007202
274,428,589,624,824,0.9934485554695128
274,517,190,585,254,0.9899701476097108
274,677,46,720,80,0.9741944074630736
274,874,509,1016,709,0.9937009811401368
274,747,134,804,182,0.9799045324325562
274,609,53,651,87,0.987552285194397
274,292,411,486,611,0.9937117099761964
275,853,295,944,393,0.9964554309844972
275,634,179,691,233,0.9946261048316956
275,531,112,587,164,0.9947348833084106
275,424,140,491,200,0.9823419451713562
275,622,116,677,169,0.9874467253684998
275,410,607,616,855,0.9902674555778505
275,517,193,586,259,0.9899391531944276
275,678,48,722,82,0.9754605889320374
275,875,517,1017,724,0.9925451874732972
275,748,134,807,187,0.9781665802001952
275,608,53,652,89,0.9872623085975648
275,283,421,480,626,0.9688640236854552
276,855,298,946,398,0.9956602454185486
276,635,182,693,237,0.9950135350227356
276,530,113,588,165,0.9949567914009094
276,424,140,492,201,0.9802420735359192
276,621,118,678,172,0.98457932472229
276,395,625,605,883,0.9908099174499512
276,517,196,585,262,0.9915128350257874
276,583,0,616,28,0.9307475686073304
276,678,50,725,87,0.985633909702301
276,877,523,1019,735,0.9898833632469176
276,274,430,470,639,0.9748650789260864
276,752,136,810,188,0.9783723950386048
276,606,54,650,91,0.985816478729248
277,856,300,948,401,0.9956207871437072
